stamp,common_velocity_reference,mapped_common_velocity_lower,mapped_common_velocity_upper,evaluation_active,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1788412662.8954802,0.04995988357276802,-0.019999999999999997,0.11,False,-0.03,0.12,0.04695078202796918,0.883458476030281,0.839285552228767,0.9760874077483415,0.049963709105200566,0.0,7.017686435337731e-05,-2.5582481180208552e-05,0.0,-0.03,0.16696358367067166,0.13495759060641657,0.6971867839184462,0.6623274447225239,0.9761110021322229,0.04995483221964496,0.0,3.811054078051157e-05,-1.5038419908748601e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.976095159357481,0.04996110939345855,0.0,5.985475729092254e-05,-2.091828593070376e-05,0.0
1788412662.9055798,0.04996028257499278,-0.019999999999999997,0.11,False,-0.03,0.12,0.04647651813512397,0.884571751599689,0.8403431640197045,0.9780665827067246,0.04996457425558886,0.0,5.1936727148982315e-05,-2.5334239850216543e-05,0.0,-0.03,0.16591982717464465,0.13380621758223912,0.6993803301008278,0.6644113135957863,0.9780902711676401,0.049954696556269315,0.0,3.943715862331221e-05,-1.5154059369193451e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9780743530516464,0.04996157691312017,0.0,4.8523117432863776e-05,-2.1081489831973482e-05,0.0
1788412662.915459,0.04996028257499278,-0.019999999999999997,0.11,False,-0.03,0.12,0.04647651813512397,0.884571751599689,0.8403431640197045,0.9780665827067246,0.04996457425558886,0.0,5.1936727148982315e-05,-2.5334239850216543e-05,0.0,-0.03,0.16591982717464465,0.13380621758223912,0.6993803301008278,0.6644113135957863,0.9780902711676401,0.049954696556269315,0.0,3.943715862331221e-05,-1.5154059369193451e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9780743530516464,0.04996157691312017,0.0,4.8523117432863776e-05,-2.1081489831973482e-05,0.0
1788412662.9255338,0.04996028257499278,-0.019999999999999997,0.11,False,-0.03,0.12,0.04647651813512397,0.884571751599689,0.8403431640197045,0.9780665827067246,0.04996457425558886,0.0,5.1936727148982315e-05,-2.5334239850216543e-05,0.0,-0.03,0.16591982717464465,0.13380621758223912,0.6993803301008278,0.6644113135957863,0.9780902711676401,0.049954696556269315,0.0,3.943715862331221e-05,-1.5154059369193451e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9780743530516464,0.04996157691312017,0.0,4.8523117432863776e-05,-2.1081489831973482e-05,0.0
1788412662.935497,0.04996028257499278,-0.019999999999999997,0.11,False,-0.03,0.12,0.04647651813512397,0.884571751599689,0.8403431640197045,0.9780665827067246,0.04996457425558886,0.0,5.1936727148982315e-05,-2.5334239850216543e-05,0.0,-0.03,0.16591982717464465,0.13380621758223912,0.6993803301008278,0.6644113135957863,0.9780902711676401,0.049954696556269315,0.0,3.943715862331221e-05,-1.5154059369193451e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9780743530516464,0.04996157691312017,0.0,4.8523117432863776e-05,-2.1081489831973482e-05,0.0
1788412662.945483,0.04996102036433031,-0.019999999999999997,0.11,False,-0.03,0.12,0.04599553557898279,0.8857020830784827,0.8414169789245586,0.9800677563053177,0.04996588017406413,0.0,3.692171987230706e-05,-2.3150171116645403e-05,0.0,-0.03,0.164859578333429,0.13264974724804027,0.7015896490885182,0.6665101666340922,0.9800909520382733,0.04995474153020488,0.0,3.960657690926794e-05,-1.6758056170400326e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9800753392725124,0.049962439388721934,0.0,3.878608101408608e-05,-2.0492523595987835e-05,0.0
1788412662.9554558,0.04996102036433031,-0.019999999999999997,0.11,False,-0.03,0.12,0.04599553557898279,0.8857020830784827,0.8414169789245586,0.9800677563053177,0.04996588017406413,0.0,3.692171987230706e-05,-2.3150171116645403e-05,0.0,-0.03,0.164859578333429,0.13264974724804027,0.7015896490885182,0.6665101666340922,0.9800909520382733,0.04995474153020488,0.0,3.960657690926794e-05,-1.6758056170400326e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9800753392725124,0.049962439388721934,0.0,3.878608101408608e-05,-2.0492523595987835e-05,0.0
1788412662.9655828,0.04996102036433031,-0.019999999999999997,0.11,False,-0.03,0.12,0.04599553557898279,0.8857020830784827,0.8414169789245586,0.9800677563053177,0.04996588017406413,0.0,3.692171987230706e-05,-2.3150171116645403e-05,0.0,-0.03,0.164859578333429,0.13264974724804027,0.7015896490885182,0.6665101666340922,0.9800909520382733,0.04995474153020488,0.0,3.960657690926794e-05,-1.6758056170400326e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9800753392725124,0.049962439388721934,0.0,3.878608101408608e-05,-2.0492523595987835e-05,0.0
1788412662.9754374,0.04996102036433031,-0.019999999999999997,0.11,False,-0.03,0.12,0.04599553557898279,0.8857020830784827,0.8414169789245586,0.9800677563053177,0.04996588017406413,0.0,3.692171987230706e-05,-2.3150171116645403e-05,0.0,-0.03,0.164859578333429,0.13264974724804027,0.7015896490885182,0.6665101666340922,0.9800909520382733,0.04995474153020488,0.0,3.960657690926794e-05,-1.6758056170400326e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9800753392725124,0.049962439388721934,0.0,3.878608101408608e-05,-2.0492523595987835e-05,0.0
1788412662.9854915,0.04996165199896352,-0.019999999999999997,0.11,False,-0.03,0.12,0.04550786225197221,0.8868494605323948,0.842506987505775,0.9820668383068302,0.049966738926710226,0.0,3.811424860689083e-05,-2.0228553802867358e-05,0.0,-0.03,0.16379520251604757,0.13147936966851384,0.7038317385931938,0.6686401516635341,0.9820895630725078,0.04995507098033527,0.0,3.880849871651382e-05,-1.883650237630846e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9820742452173374,0.04996314608984505,0.0,3.9177167628329235e-05,-1.9469167087443287e-05,0.0
1788412662.995503,0.04996165199896352,-0.019999999999999997,0.11,False,-0.03,0.12,0.04550786225197221,0.8868494605323948,0.842506987505775,0.9820668383068302,0.049966738926710226,0.0,3.811424860689083e-05,-2.0228553802867358e-05,0.0,-0.03,0.16379520251604757,0.13147936966851384,0.7038317385931938,0.6686401516635341,0.9820895630725078,0.04995507098033527,0.0,3.880849871651382e-05,-1.883650237630846e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9820742452173374,0.04996314608984505,0.0,3.9177167628329235e-05,-1.9469167087443287e-05,0.0
1788412663.0054889,0.04996165199896352,-0.019999999999999997,0.11,False,-0.03,0.12,0.04550786225197221,0.8868494605323948,0.842506987505775,0.9820668383068302,0.049966738926710226,0.0,3.811424860689083e-05,-2.0228553802867358e-05,0.0,-0.03,0.16379520251604757,0.13147936966851384,0.7038317385931938,0.6686401516635341,0.9820895630725078,0.04995507098033527,0.0,3.880849871651382e-05,-1.883650237630846e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9820742452173374,0.04996314608984505,0.0,3.9177167628329235e-05,-1.9469167087443287e-05,0.0
1788412663.0154696,0.04996165199896352,-0.019999999999999997,0.11,False,-0.03,0.12,0.04550786225197221,0.8868494605323948,0.842506987505775,0.9820668383068302,0.049966738926710226,0.0,3.811424860689083e-05,-2.0228553802867358e-05,0.0,-0.03,0.16379520251604757,0.13147936966851384,0.7038317385931938,0.6686401516635341,0.9820895630725078,0.04995507098033527,0.0,3.880849871651382e-05,-1.883650237630846e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9820742452173374,0.04996314608984505,0.0,3.9177167628329235e-05,-1.9469167087443287e-05,0.0
1788412663.0254598,0.04996224388811255,-0.019999999999999997,0.11,False,-0.03,0.12,0.04502232028487056,0.8879931477078936,0.8435934903224989,0.9840906821593005,0.04996739911432962,0.0,3.823666274729297e-05,-1.8718857422676807e-05,0.0,-0.03,0.16271207858185605,0.13029877607774912,0.7060997376437791,0.6707947507615901,0.9841129410812256,0.04995555371926704,0.0,3.804262084805554e-05,-1.974305588473696e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9840979192961993,0.049963778830741004,0.0,3.8898687005145554e-05,-1.875420158308355e-05,0.0
1788412663.0354345,0.04996224388811255,-0.019999999999999997,0.11,False,-0.03,0.12,0.04502232028487056,0.8879931477078936,0.8435934903224989,0.9840906821593005,0.04996739911432962,0.0,3.823666274729297e-05,-1.8718857422676807e-05,0.0,-0.03,0.16271207858185605,0.13029877607774912,0.7060997376437791,0.6707947507615901,0.9841129410812256,0.04995555371926704,0.0,3.804262084805554e-05,-1.974305588473696e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9840979192961993,0.049963778830741004,0.0,3.8898687005145554e-05,-1.875420158308355e-05,0.0
1788412663.045501,0.04996224388811255,-0.019999999999999997,0.11,False,-0.03,0.12,0.04502232028487056,0.8879931477078936,0.8435934903224989,0.9840906821593005,0.04996739911432962,0.0,3.823666274729297e-05,-1.8718857422676807e-05,0.0,-0.03,0.16271207858185605,0.13029877607774912,0.7060997376437791,0.6707947507615901,0.9841129410812256,0.04995555371926704,0.0,3.804262084805554e-05,-1.974305588473696e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9840979192961993,0.049963778830741004,0.0,3.8898687005145554e-05,-1.875420158308355e-05,0.0
1788412663.0554647,0.04996224388811255,-0.019999999999999997,0.11,False,-0.03,0.12,0.04502232028487056,0.8879931477078936,0.8435934903224989,0.9840906821593005,0.04996739911432962,0.0,3.823666274729297e-05,-1.8718857422676807e-05,0.0,-0.03,0.16271207858185605,0.13029877607774912,0.7060997376437791,0.6707947507615901,0.9841129410812256,0.04995555371926704,0.0,3.804262084805554e-05,-1.974305588473696e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9840979192961993,0.049963778830741004,0.0,3.8898687005145554e-05,-1.875420158308355e-05,0.0
1788412663.0654812,0.04996215590810398,-0.019999999999999997,0.11,False,-0.03,0.12,0.04453638737855371,0.8891390802604596,0.8446821262474365,0.9861128906389997,0.04996676261014966,0.0,6.252252785690083e-05,-1.7859263736917647e-05,0.0,-0.03,0.16162391736312287,0.1291086019563448,0.7083926036749683,0.6729729734912198,0.9861355900627531,0.049956117269843045,0.0,3.728070695141472e-05,-2.0070506536538912e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9861202793471924,0.04996358784431922,0.0,5.434331702253159e-05,-1.8214875415277512e-05,0.0
1788412663.0754282,0.04996215590810398,-0.019999999999999997,0.11,False,-0.03,0.12,0.04453638737855371,0.8891390802604596,0.8446821262474365,0.9861128906389997,0.04996676261014966,0.0,6.252252785690083e-05,-1.7859263736917647e-05,0.0,-0.03,0.16162391736312287,0.1291086019563448,0.7083926036749683,0.6729729734912198,0.9861355900627531,0.049956117269843045,0.0,3.728070695141472e-05,-2.0070506536538912e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9861202793471924,0.04996358784431922,0.0,5.434331702253159e-05,-1.8214875415277512e-05,0.0
1788412663.0854821,0.04996215590810398,-0.019999999999999997,0.11,False,-0.03,0.12,0.04453638737855371,0.8891390802604596,0.8446821262474365,0.9861128906389997,0.04996676261014966,0.0,6.252252785690083e-05,-1.7859263736917647e-05,0.0,-0.03,0.16162391736312287,0.1291086019563448,0.7083926036749683,0.6729729734912198,0.9861355900627531,0.049956117269843045,0.0,3.728070695141472e-05,-2.0070506536538912e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9861202793471924,0.04996358784431922,0.0,5.434331702253159e-05,-1.8214875415277512e-05,0.0
1788412663.0955782,0.04996215590810398,-0.019999999999999997,0.11,False,-0.03,0.12,0.04453638737855371,0.8891390802604596,0.8446821262474365,0.9861128906389997,0.04996676261014966,0.0,6.252252785690083e-05,-1.7859263736917647e-05,0.0,-0.03,0.16162391736312287,0.1291086019563448,0.7083926036749683,0.6729729734912198,0.9861355900627531,0.049956117269843045,0.0,3.728070695141472e-05,-2.0070506536538912e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9861202793471924,0.04996358784431922,0.0,5.434331702253159e-05,-1.8214875415277512e-05,0.0
1788412663.1055722,0.04996170293905497,-0.019999999999999997,0.11,False,-0.03,0.12,0.04405740965656742,0.8902699092567988,0.8457564137939588,0.9880817669706234,0.04996570986868562,0.0,7.773349869248934e-05,-2.005223687938372e-05,0.0,-0.03,0.160558531312868,0.12790612031108733,0.7107157880636013,0.6751799986604211,0.9881054570387243,0.049956410839334664,0.0,3.801013931414854e-05,-1.8115914782790288e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9880894994290781,0.04996298810914463,0.0,6.452643916880497e-05,-1.8737139380678108e-05,0.0
1788412663.1154842,0.04996170293905497,-0.019999999999999997,0.11,False,-0.03,0.12,0.04405740965656742,0.8902699092567988,0.8457564137939588,0.9880817669706234,0.04996570986868562,0.0,7.773349869248934e-05,-2.005223687938372e-05,0.0,-0.03,0.160558531312868,0.12790612031108733,0.7107157880636013,0.6751799986604211,0.9881054570387243,0.049956410839334664,0.0,3.801013931414854e-05,-1.8115914782790288e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9880894994290781,0.04996298810914463,0.0,6.452643916880497e-05,-1.8737139380678108e-05,0.0
1788412663.125478,0.04996170293905497,-0.019999999999999997,0.11,False,-0.03,0.12,0.04405740965656742,0.8902699092567988,0.8457564137939588,0.9880817669706234,0.04996570986868562,0.0,7.773349869248934e-05,-2.005223687938372e-05,0.0,-0.03,0.160558531312868,0.12790612031108733,0.7107157880636013,0.6751799986604211,0.9881054570387243,0.049956410839334664,0.0,3.801013931414854e-05,-1.8115914782790288e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9880894994290781,0.04996298810914463,0.0,6.452643916880497e-05,-1.8737139380678108e-05,0.0
1788412663.1354373,0.04996170293905497,-0.019999999999999997,0.11,False,-0.03,0.12,0.04405740965656742,0.8902699092567988,0.8457564137939588,0.9880817669706234,0.04996570986868562,0.0,7.773349869248934e-05,-2.005223687938372e-05,0.0,-0.03,0.160558531312868,0.12790612031108733,0.7107157880636013,0.6751799986604211,0.9881054570387243,0.049956410839334664,0.0,3.801013931414854e-05,-1.8115914782790288e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9880894994290781,0.04996298810914463,0.0,6.452643916880497e-05,-1.8737139380678108e-05,0.0
1788412663.1455698,0.04996200462910564,-0.019999999999999997,0.11,False,-0.03,0.12,0.04358231344563102,0.8913928490212105,0.84682320657015,0.9900999483557434,0.04996632077433766,0.0,5.055138575926764e-05,-2.281369433063395e-05,0.0,-0.03,0.15946057589843404,0.12670545384405735,0.7130421113863284,0.677390005817012,0.9901236592163545,0.04995637138760196,0.0,3.96476777471122e-05,-1.5876299160923202e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9901076806297235,0.04996332172537732,0.0,4.753227851851392e-05,-1.9657866878817e-05,0.0
1788412663.1554668,0.04996200462910564,-0.019999999999999997,0.11,False,-0.03,0.12,0.04358231344563102,0.8913928490212105,0.84682320657015,0.9900999483557434,0.04996632077433766,0.0,5.055138575926764e-05,-2.281369433063395e-05,0.0,-0.03,0.15946057589843404,0.12670545384405735,0.7130421113863284,0.677390005817012,0.9901236592163545,0.04995637138760196,0.0,3.96476777471122e-05,-1.5876299160923202e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9901076806297235,0.04996332172537732,0.0,4.753227851851392e-05,-1.9657866878817e-05,0.0
1788412663.1654792,0.04996200462910564,-0.019999999999999997,0.11,False,-0.03,0.12,0.04358231344563102,0.8913928490212105,0.84682320657015,0.9900999483557434,0.04996632077433766,0.0,5.055138575926764e-05,-2.281369433063395e-05,0.0,-0.03,0.15946057589843404,0.12670545384405735,0.7130421113863284,0.677390005817012,0.9901236592163545,0.04995637138760196,0.0,3.96476777471122e-05,-1.5876299160923202e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9901076806297235,0.04996332172537732,0.0,4.753227851851392e-05,-1.9657866878817e-05,0.0
1788412663.1754818,0.04996200462910564,-0.019999999999999997,0.11,False,-0.03,0.12,0.04358231344563102,0.8913928490212105,0.84682320657015,0.9900999483557434,0.04996632077433766,0.0,5.055138575926764e-05,-2.281369433063395e-05,0.0,-0.03,0.15946057589843404,0.12670545384405735,0.7130421113863284,0.677390005817012,0.9901236592163545,0.04995637138760196,0.0,3.96476777471122e-05,-1.5876299160923202e-05,0.0,-0.03,0.12,0.0,1.0,0.95,0.9901076806297235,0.04996332172537732,0.0,4.753227851851392e-05,-1.9657866878817e-05,0.0
1788412663.1854794,0.04996173917748716,-0.019999999999999997,0.11,False,-0.03,0.12,0.043089782422771804,0.8925583395972856,0.8479304226174212,0.9921024728148404,0.04996577699958929,0.0,7.033132594882471e-05,-2.133059975837208e-05,0.0,-0.03,0.15836497230470092,0.12549819999632794,0.7153879127228968,0.6796185170867519,0.9921268910696794,0.04995645546081611,0.0,3.9689447241975095e-05,-1.689972451106303e-05,0.0,-0.03,0.12,0.0016956286333173292,0.9955604343125734,0.9457824125969446,0.9921104440879362,0.04996298507205608,0.0,6.038141437376691e-05,-1.9289779897654213e-05,0.0
1788412663.1954672,0.04996173917748716,-0.019999999999999997,0.11,False,-0.03,0.12,0.043089782422771804,0.8925583395972856,0.8479304226174212,0.9921024728148404,0.04996577699958929,0.0,7.033132594882471e-05,-2.133059975837208e-05,0.0,-0.03,0.15836497230470092,0.12549819999632794,0.7153879127228968,0.6796185170867519,0.9921268910696794,0.04995645546081611,0.0,3.9689447241975095e-05,-1.689972451106303e-05,0.0,-0.03,0.12,0.0016956286333173292,0.9955604343125734,0.9457824125969446,0.9921104440879362,0.04996298507205608,0.0,6.038141437376691e-05,-1.9289779897654213e-05,0.0
1788412663.2054632,0.04996173917748716,-0.019999999999999997,0.11,False,-0.03,0.12,0.043089782422771804,0.8925583395972856,0.8479304226174212,0.9921024728148404,0.04996577699958929,0.0,7.033132594882471e-05,-2.133059975837208e-05,0.0,-0.03,0.15836497230470092,0.12549819999632794,0.7153879127228968,0.6796185170867519,0.9921268910696794,0.04995645546081611,0.0,3.9689447241975095e-05,-1.689972451106303e-05,0.0,-0.03,0.12,0.0016956286333173292,0.9955604343125734,0.9457824125969446,0.9921104440879362,0.04996298507205608,0.0,6.038141437376691e-05,-1.9289779897654213e-05,0.0
1788412663.2154486,0.04996173917748716,-0.019999999999999997,0.11,False,-0.03,0.12,0.043089782422771804,0.8925583395972856,0.8479304226174212,0.9921024728148404,0.04996577699958929,0.0,7.033132594882471e-05,-2.133059975837208e-05,0.0,-0.03,0.15836497230470092,0.12549819999632794,0.7153879127228968,0.6796185170867519,0.9921268910696794,0.04995645546081611,0.0,3.9689447241975095e-05,-1.689972451106303e-05,0.0,-0.03,0.12,0.0016956286333173292,0.9955604343125734,0.9457824125969446,0.9921104440879362,0.04996298507205608,0.0,6.038141437376691e-05,-1.9289779897654213e-05,0.0
1788412663.2255619,0.049961449502808015,-0.019999999999999997,0.11,False,-0.03,0.12,0.04260343013256773,0.8937105511888443,0.8490250236294021,0.9940992596722374,0.04996534096838531,0.0,7.182094152531348e-05,-2.266791961096498e-05,0.0,-0.03,0.15726627117708208,0.12428180740944485,0.7177583008608459,0.6818703858178036,0.9941244197463129,0.049956363881959516,0.0,4.0865236582199316e-05,-1.585115001314502e-05,0.0,-0.03,0.12,0.003956234605887304,0.9896694291553295,0.940185957697563,0.9941074796859347,0.04996264365807924,0.0,6.181190389238368e-05,-1.976363395015426e-05,0.0
1788412663.2354379,0.049961449502808015,-0.019999999999999997,0.11,False,-0.03,0.12,0.04260343013256773,0.8937105511888443,0.8490250236294021,0.9940992596722374,0.04996534096838531,0.0,7.182094152531348e-05,-2.266791961096498e-05,0.0,-0.03,0.15726627117708208,0.12428180740944485,0.7177583008608459,0.6818703858178036,0.9941244197463129,0.049956363881959516,0.0,4.0865236582199316e-05,-1.585115001314502e-05,0.0,-0.03,0.12,0.003956234605887304,0.9896694291553295,0.940185957697563,0.9941074796859347,0.04996264365807924,0.0,6.181190389238368e-05,-1.976363395015426e-05,0.0
1788412663.245442,0.049961449502808015,-0.019999999999999997,0.11,False,-0.03,0.12,0.04260343013256773,0.8937105511888443,0.8490250236294021,0.9940992596722374,0.04996534096838531,0.0,7.182094152531348e-05,-2.266791961096498e-05,0.0,-0.03,0.15726627117708208,0.12428180740944485,0.7177583008608459,0.6818703858178036,0.9941244197463129,0.049956363881959516,0.0,4.0865236582199316e-05,-1.585115001314502e-05,0.0,-0.03,0.12,0.003956234605887304,0.9896694291553295,0.940185957697563,0.9941074796859347,0.04996264365807924,0.0,6.181190389238368e-05,-1.976363395015426e-05,0.0
1788412663.2554355,0.049961449502808015,-0.019999999999999997,0.11,False,-0.03,0.12,0.04260343013256773,0.8937105511888443,0.8490250236294021,0.9940992596722374,0.04996534096838531,0.0,7.182094152531348e-05,-2.266791961096498e-05,0.0,-0.03,0.15726627117708208,0.12428180740944485,0.7177583008608459,0.6818703858178036,0.9941244197463129,0.049956363881959516,0.0,4.0865236582199316e-05,-1.585115001314502e-05,0.0,-0.03,0.12,0.003956234605887304,0.9896694291553295,0.940185957697563,0.9941074796859347,0.04996264365807924,0.0,6.181190389238368e-05,-1.976363395015426e-05,0.0
1788412663.2654524,0.04996127884708277,-0.019999999999999997,0.11,False,-0.03,0.12,0.04211315135155709,0.894873416211841,0.850129745401249,0.9960950743955965,0.04996522384867302,0.0,6.75504872047039e-05,-2.3524096944031724e-05,0.0,-0.03,0.1561618223485225,0.12306032915399782,0.7201455176659938,0.684138241782694,0.996120791496458,0.04995614743081209,0.0,4.21001344537153e-05,-1.5256862545519334e-05,0.0,-0.03,0.12,0.006234598587912614,0.9837641433548401,0.934575936187098,0.9961034757527341,0.0499624652617632,0.0,5.951523143752361e-05,-2.0159694373635476e-05,0.0
1788412663.2754354,0.04996127884708277,-0.019999999999999997,0.11,False,-0.03,0.12,0.04211315135155709,0.894873416211841,0.850129745401249,0.9960950743955965,0.04996522384867302,0.0,6.75504872047039e-05,-2.3524096944031724e-05,0.0,-0.03,0.1561618223485225,0.12306032915399782,0.7201455176659938,0.684138241782694,0.996120791496458,0.04995614743081209,0.0,4.21001344537153e-05,-1.5256862545519334e-05,0.0,-0.03,0.12,0.006234598587912614,0.9837641433548401,0.934575936187098,0.9961034757527341,0.0499624652617632,0.0,5.951523143752361e-05,-2.0159694373635476e-05,0.0
1788412663.2854395,0.04996127884708277,-0.019999999999999997,0.11,False,-0.03,0.12,0.04211315135155709,0.894873416211841,0.850129745401249,0.9960950743955965,0.04996522384867302,0.0,6.75504872047039e-05,-2.3524096944031724e-05,0.0,-0.03,0.1561618223485225,0.12306032915399782,0.7201455176659938,0.684138241782694,0.996120791496458,0.04995614743081209,0.0,4.21001344537153e-05,-1.5256862545519334e-05,0.0,-0.03,0.12,0.006234598587912614,0.9837641433548401,0.934575936187098,0.9961034757527341,0.0499624652617632,0.0,5.951523143752361e-05,-2.0159694373635476e-05,0.0
1788412663.2954378,0.04996127884708277,-0.019999999999999997,0.11,False,-0.03,0.12,0.04211315135155709,0.894873416211841,0.850129745401249,0.9960950743955965,0.04996522384867302,0.0,6.75504872047039e-05,-2.3524096944031724e-05,0.0,-0.03,0.1561618223485225,0.12306032915399782,0.7201455176659938,0.684138241782694,0.996120791496458,0.04995614743081209,0.0,4.21001344537153e-05,-1.5256862545519334e-05,0.0,-0.03,0.12,0.006234598587912614,0.9837641433548401,0.934575936187098,0.9961034757527341,0.0499624652617632,0.0,5.951523143752361e-05,-2.0159694373635476e-05,0.0
1788412663.3055134,0.04996122659166829,-0.019999999999999997,0.11,False,-0.03,0.12,0.04161693297651311,0.8960517520567841,0.8512491644539448,0.9980923932874745,0.04996533477685743,0.0,6.271370902561912e-05,-2.349286393820148e-05,0.0,-0.03,0.15505016966731605,0.12183358867316428,0.7225500166185198,0.6864225157875938,0.9981184560101831,0.04995590690333525,0.0,4.303284458551104e-05,-1.539424881204232e-05,0.0,-0.03,0.12,0.008529009371254701,0.9778495513205195,0.9289570737544935,0.9981009003074249,0.049962438094812184,0.0,5.67149562635927e-05,-2.0286618430664577e-05,0.0
1788412663.3154438,0.04996122659166829,-0.019999999999999997,0.11,False,-0.03,0.12,0.04161693297651311,0.8960517520567841,0.8512491644539448,0.9980923932874745,0.04996533477685743,0.0,6.271370902561912e-05,-2.349286393820148e-05,0.0,-0.03,0.15505016966731605,0.12183358867316428,0.7225500166185198,0.6864225157875938,0.9981184560101831,0.04995590690333525,0.0,4.303284458551104e-05,-1.539424881204232e-05,0.0,-0.03,0.12,0.008529009371254701,0.9778495513205195,0.9289570737544935,0.9981009003074249,0.049962438094812184,0.0,5.67149562635927e-05,-2.0286618430664577e-05,0.0
1788412663.3254988,0.04996122659166829,-0.019999999999999997,0.11,False,-0.03,0.12,0.04161693297651311,0.8960517520567841,0.8512491644539448,0.9980923932874745,0.04996533477685743,0.0,6.271370902561912e-05,-2.349286393820148e-05,0.0,-0.03,0.15505016966731605,0.12183358867316428,0.7225500166185198,0.6864225157875938,0.9981184560101831,0.04995590690333525,0.0,4.303284458551104e-05,-1.539424881204232e-05,0.0,-0.03,0.12,0.008529009371254701,0.9778495513205195,0.9289570737544935,0.9981009003074249,0.049962438094812184,0.0,5.67149562635927e-05,-2.0286618430664577e-05,0.0
1788412663.3354518,0.04996122659166829,-0.019999999999999997,0.11,False,-0.03,0.12,0.04161693297651311,0.8960517520567841,0.8512491644539448,0.9980923932874745,0.04996533477685743,0.0,6.271370902561912e-05,-2.349286393820148e-05,0.0,-0.03,0.15505016966731605,0.12183358867316428,0.7225500166185198,0.6864225157875938,0.9981184560101831,0.04995590690333525,0.0,4.303284458551104e-05,-1.539424881204232e-05,0.0,-0.03,0.12,0.008529009371254701,0.9778495513205195,0.9289570737544935,0.9981009003074249,0.049962438094812184,0.0,5.67149562635927e-05,-2.0286618430664577e-05,0.0
1788412663.345477,0.04996128039375632,-0.019999999999999997,0.11,False,-0.03,0.12,0.04111480662399864,0.8972455351486343,0.8523832583912025,1.000083562758047,0.04996559398225672,0.0,5.8023398806072974e-05,-2.2920003984186466e-05,0.0,-0.03,0.1539354727004767,0.12059980090576988,0.7249754228715186,0.6887266517279427,1.0001097665654202,0.04995571076429829,0.0,4.361842546685146e-05,-1.5959064999120087e-05,0.0,-0.03,0.12,0.010841511175911991,0.9719209280465642,0.9233248816442359,1.0000921037339523,0.04996253643471394,0.0,5.38591055288307e-05,-2.0201392531345866e-05,0.0
1788412663.3554542,0.04996128039375632,-0.019999999999999997,0.11,False,-0.03,0.12,0.04111480662399864,0.8972455351486343,0.8523832583912025,1.000083562758047,0.04996559398225672,0.0,5.8023398806072974e-05,-2.2920003984186466e-05,0.0,-0.03,0.1539354727004767,0.12059980090576988,0.7249754228715186,0.6887266517279427,1.0001097665654202,0.04995571076429829,0.0,4.361842546685146e-05,-1.5959064999120087e-05,0.0,-0.03,0.12,0.010841511175911991,0.9719209280465642,0.9233248816442359,1.0000921037339523,0.04996253643471394,0.0,5.38591055288307e-05,-2.0201392531345866e-05,0.0
